title|id|cluster|total_hours
Brick-Force: Navy Soldier DLC|338661.0|0|0.0
The Depths of Tolagal|340600.0|0|0.0
Towers of Altrac - Epic Defense Battles|333660.0|0|2483.0
Ninja Guy|340630.0|0|106.0
Trials Fusion Demo|294260.0|1|0.0
Project AURA|305940.0|1|482.0
Solar War|340880.0|0|0.0
Rocksmith® 2014 – Linkin Park - “Guilty All The Same”|295087.0|1|0.0
Rocksmith® 2014 – Linkin Park - “Bleed It Out”|295088.0|1|0.0
Spartans Vs Zombies Defense|340460.0|0|1610.0
Rocksmith® 2014 – Linkin Park - “Numb”|295090.0|1|0.0
Rocksmith® 2014 – Linkin Park - “In The End”|295089.0|1|0.0
Rocksmith® 2014 – Linkin Park - “One Step Closer”|295091.0|1|0.0
One Late Night: Deadline|337880.0|0|47.0
Twilight Guardian Pack|328480.0|1|0.0
Ukrainian Ninja|339000.0|0|1375.0
Dwarf Tower|335100.0|0|385.0
Redux: Dark Matters - Complete Soundtrack|338480.0|0|0.0
Starwalker|339820.0|0|1407.0
Hollow's Land|338840.0|0|0.0
Karos|337410.0|0|23.0
Nameless ~The one thing you must recall~|337930.0|0|0.0
Nameless ~The one thing you must recall~ Demo|339750.0|0|0.0
Shovel Knight: Treasure Trove Soundtrack Collection|339330.0|0|0.0
Into Blue Valley|334980.0|0|0.0
Last Knight: Rogue Rider Edition Demo|339890.0|0|0.0
Roundabout|303430.0|1|2087.0
SilverQuest: Gaiden|333380.0|0|24.0
Xsyon - Prelude|297470.0|1|1057.0
Into Blue Valley - Official Soundtrack|339870.0|0|0.0
Choice of Robots Demo|339360.0|0|0.0
Star Nomad|338830.0|0|0.0
Warface Rifleman Starter Pack|311161.0|1|0.0
Warface Medic Starter Pack|311162.0|1|0.0
Warface Engineer Starter Pack|311163.0|1|0.0
Warface Sniper Starter Pack|311164.0|1|0.0
Rooster Teeth vs. Zombiens|336100.0|0|2394.0
Sportsfriends|277850.0|1|373.0
Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete|336280.0|0|4983.0
Depth Hunter 2: Scuba Kids - Hidden Treasures|331300.0|1|0.0
SolidFace Parametric CAD Modeler 2D/3D|304970.0|1|0.0
Check vs. Mate - Dark Desert DLC|339620.0|0|0.0
Alchemy Mysteries: Prague Legends|326190.0|1|7206.0
The Repopulation|322300.0|1|8868.0
Sentinels of the Multiverse|337150.0|0|8440.0
SanctuaryRPG: Black Edition OST|338770.0|0|0.0
Movie Studio Boss: The Sequel Demo|333200.0|0|0.0
LEGO Batman 3: Beyond Gotham DLC: Batman of the Future Character Pack|327173.0|1|0.0
Pilot Brothers|336760.0|0|0.0
BOMB Dedicated Server|338440.0|0|0.0
Brick-Force: Black Knight DLC|338650.0|0|0.0
Space Hulk Ascension - Imperial Fist|335260.0|0|0.0
X-Plane 10 AddOn - Carenado - C208B Grand Caravan|325135.0|1|0.0
The Fall Official Soundtrack|334180.0|0|0.0
Outcast 1.1|336610.0|0|1594.0
Wrack - Soundtrack|339080.0|0|0.0
EverQuest : A Heroic Entrance Bundle|334111.0|0|0.0
EverQuest : Attack of the Unseen Bundle|334110.0|0|0.0
EverQuest : The Hero's Calling Bundle|334112.0|0|0.0
EverQuest II : Going Batty Bundle|333891.0|0|0.0
EverQuest : Warrior's Edge Bundle|334113.0|0|0.0
EverQuest II : Potent Potion Bundle|333892.0|0|0.0
EverQuest II : Pain in the Neck Bundle|333890.0|0|0.0
Elastrix|336700.0|0|20.0
Microsoft Flight Simulator X: Steam Edition|314160.0|1|245094.0
USFIV: Arcade Challengers Wild Pack|331357.0|1|0.0
PAYDAY 2: Clover Character Pack|337661.0|0|0.0
USFIV: 2014 Challengers Wild Pack|331358.0|1|0.0
PAYDAY 2: The Diamond Heist|337660.0|0|0.0
Star Traders: 4X Empires|334270.0|0|512.0
Vagante|323220.0|1|9562.0
Rime Berta|312600.0|1|711.0
Movie Studio Boss: The Sequel|331610.0|1|2239.0
Shadows: Heretic Kingdoms - Official Soundtrack|334090.0|0|0.0
Tropico 5 - Waterborne|284440.0|1|0.0
RaceRoom - ADAC GT Masters Experience 2014|332120.0|0|0.0
Marvin's Mittens|333260.0|0|578.0
Marvin's Mittens Official Soundtrack|335520.0|0|0.0
Awesomenauts - Coco Nebulon Announcer|333160.0|0|0.0
Awesomenauts - Loninator Skin|333170.0|0|0.0
Awesomenauts - Wildlife Announcer|333150.0|0|0.0
Rocksmith® 2014 – Jimi Hendrix Song Pack II|295077.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix - “Little Wing”|295078.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix - “Freedom”|295079.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix Song Pack III|295081.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix - “Fire”|295080.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix - “If 6 Was 9”|295082.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix - “Voodoo Child (Slight Return)”|295083.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix - “Red House”|295084.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix Song Pack IV|295085.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix Song Pack (I-II-III-IV)|295086.0|1|0.0
Subnautica|264710.0|1|474845.0
Ultimate Vault Hunter Upgrade Pack: The Holodome Onslaught|289881.0|1|0.0
Shock Drop Slaughter Pit|289880.0|1|0.0
Back To Life 3|335570.0|0|0.0
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION|222420.0|9|5625.0
Dream Tale|337450.0|0|0.0
Middle-earth: Shadow of Mordor - Lord of the Hunt|318390.0|1|0.0
Sky Mercenaries|336090.0|0|1963.0
Ascension: Deckbuilding Game|320430.0|1|106.0
Expansion - Crusader Kings II: Way of Life|329010.0|1|0.0
Crusader Kings II: Iberian Portraits|329012.0|1|0.0
E-Book Crusader Kings II: Tales of Treachery|329013.0|1|0.0
Crusader Kings II: Iberian Unit Pack|329011.0|1|0.0
Clash of Puppets|325870.0|1|534.0
Total War: ROME II - Wrath of Sparta Campaign Pack|327280.0|1|0.0
WAKFU - Jiva Pack|336660.0|0|0.0
Rocksmith® 2014 – Jimi Hendrix - “The Wind Cries Mary”|295071.0|1|0.0
Rocksmith® 2014 – Jimi Hendrix - “Purple Haze”|295070.0|1|0.0
Last Inua|331980.0|1|1336.0
The Talos Principle - Prototype DLC|322022.0|1|0.0
The Talos Principle - Bonus Content|322021.0|1|0.0
Dangerous|302570.0|1|0.0
The Talos Principle|257510.0|1|125426.0
The Talos Principle - Soundtrack|322020.0|1|0.0
Xeodrifter™|319140.0|1|157.0
X Rebirth: The Teladi Outpost|325580.0|1|0.0
Mount &amp; Blade: Warband - Viking Conquest Reforged Edition|321300.0|1|0.0
MODO indie|321540.0|1|640.0
Brick-Force|335330.0|0|25877.0
The Game of Gnomes|277754.0|1|0.0
It's A Wipe!|330620.0|1|959.0
BlazBlue: Continuum Shift Extend - Japanese Voice Pack|333460.0|0|0.0
Run or Die|325150.0|1|1420.0
Vertical Drop Heroes HD Demo|337380.0|0|0.0
DCS: Bf 109 K-4 Kurfürst|316960.0|1|0.0
BlazBlue: Continuum Shift Extend|294810.0|1|9103.0
Redux: Dark Matters|336930.0|0|0.0
About Love, Hate and the other ones|277680.0|1|2569.0
Sign Motion Demo|337430.0|0|0.0
Oblivious Garden ~Carmina Burana|323490.0|1|269.0
The Original Strife: Veteran Edition|317040.0|1|3841.0
Rugby League Live 3 Demo|312930.0|1|0.0
Nanofights|335890.0|0|121.0
Eldevin: Premium Rhinotaur Pack|337400.0|0|0.0
Words for Evil|335790.0|0|8409.0
ALLTYNEX Second|283840.0|1|134.0
Farming Simulator 15 - ITRunner|335290.0|0|0.0
KAMUI|283820.0|1|87.0
KAMUI Original Soundtrack|336870.0|0|0.0
RefleX Original Soundtrack|331240.0|1|0.0
ALLTYNEX Second Original Soundtrack|336860.0|0|0.0
Sinking Island|333430.0|0|1.0
Dokuro|317840.0|1|0.0
Electronic Super Joy - A Hot Sticky Mess DLC|317770.0|1|0.0
Cargo 3|318690.0|1|0.0
Euro Truck Simulator 2 - Raven Truck Design Pack|318521.0|1|0.0
Pitiri 1977 Demo|334600.0|0|0.0
LARA CROFT AND THE TEMPLE OF OSIRIS™|289690.0|1|5489.0
Leadwerks Game Engine - Zombie Action Figures|335580.0|0|0.0
School of Dragons|332070.0|1|19179.0
StarMade|244770.0|1|152573.0
Dead State: Reanimated|239840.0|9|41967.0
Deadnaut|337040.0|0|3182.0
Skilltree Saga|315320.0|1|127.0
Braveland Wizard|333880.0|0|2591.0
Dungeon Shooter 2|335440.0|0|0.0
Hegemony Rome: The Rise of Caesar - Advanced Tactics Pack|308172.0|1|0.0
QR Champions: Jump Start Tournament|327840.0|1|0.0
StarMade Demo|335180.0|0|0.0
Carmageddon TDR 2000|331650.0|1|87.0
Fight The Dragon|250560.0|1|29902.0
Club Manager 2015|326630.0|1|802.0
Demon Hunter: Chronicles from Beyond|330990.0|1|2134.0
Fat Chicken|325860.0|1|1119.0
Rocksmith® 2014 – Rage Against the Machine - “Killing in the Name”|271479.0|1|0.0
Frontline : Longest Day|312400.0|1|0.0
Rocksmith® 2014 – Rage Against the Machine - “Wake Up”|271480.0|1|0.0
Rocksmith® 2014 – Rage Against the Machine - “Know Your Enemy”|271481.0|1|0.0
BasketBelle|329690.0|1|865.0
Rocksmith® 2014 – Rage Against the Machine - “Bombtrack”|295063.0|1|0.0
Rocksmith® 2014 – Rage Against the Machine - “Bulls on Parade”|295066.0|1|0.0
Rocksmith® 2014 – Rage Against the Machine - “Down Rodeo”|295067.0|1|0.0
Rocksmith® 2014 – Rage Against the Machine Song Pack (I-II)|295069.0|1|0.0
Rocksmith® 2014 – Rage Against the Machine - “Renegades Of Funk”|295065.0|1|0.0
Rocksmith® 2014 – Rage Against the Machine Song Pack I|295064.0|1|0.0
Rocksmith® 2014 – Rage Against the Machine Song Pack II|295068.0|1|0.0
Middle-earth: Shadow of Mordor - Flame of Anor Rune|313375.0|1|0.0
Middle-earth: Shadow of Mordor - Flesh Burners Warband|318414.0|1|0.0
Yury|321950.0|1|4058.0
Dungeonmans|288120.0|1|11563.0
Imagine Me|265670.0|1|1469.0
Angels of Fasaria: Version 2.0|335900.0|0|2846.0
Randal's Monday Demo|333140.0|0|0.0
Flyhunter Origins|300620.0|1|2.0
1953: NATO vs Warsaw Pact|325470.0|1|1317.0
Adventurer Manager|280320.0|1|11314.0
Adventurer Manager - Original Soundtrack|295560.0|1|0.0
Volo Airsport|329190.0|1|405.0
Corto Maltese - Secrets of Venice|310460.0|1|2117.0
Freedom Planet Demo|311950.0|1|0.0
Thief Town|331220.0|1|1399.0
Leona's Tricky Adventures - Official Soundtrack|333720.0|0|0.0
Assassin’s Creed Unity Revolutionary Armaments Pack|324331.0|1|0.0
Bombing Bastards|314220.0|1|54.0
Rift's Cave|335210.0|0|25.0
fault - milestone one|286260.0|1|5101.0
CubeZ|314300.0|1|0.0
Neocolonialism|333540.0|0|2.0
RTS Creator|327490.0|1|0.0
Foresight|315080.0|1|573.0
Saviors OST|334970.0|0|0.0
The Pewdieverse DLC|333790.0|0|0.0
RTS Creator Demo|335410.0|0|0.0
The Crew™|241560.0|9|195452.0
The Crew™ Season Pass|315396.0|1|0.0
Magnifico|320400.0|1|925.0
Red Faction: Guerrilla Soundtrack|336170.0|0|0.0
Rocksmith® 2014 – Bon Jovi - “Livin’ On A Prayer”|295058.0|1|0.0
Rocksmith® 2014 – Bon Jovi - “Wanted Dead Or Alive”|295059.0|1|0.0
Rocksmith® 2014 – Bon Jovi - “It’s My Life”|295057.0|1|0.0
Rocksmith® 2014 – Bon Jovi - “You Give Love A Bad Name”|295060.0|1|0.0
Rocksmith® 2014 – Bon Jovi - “Blaze Of Glory”|295061.0|1|0.0
Game of Thrones - A Telltale Games Series|330840.0|1|150065.0
Rocksmith® 2014 – Bon Jovi Song Pack|295062.0|1|0.0
Lumino City|205020.0|9|1395.0
Fantasy Grounds - PFRPG The Tomb of Caragthax|336180.0|0|0.0
OMSI 2 Add-on Three Generations|299350.0|1|0.0
1Quest|332710.0|0|954.0
Potatoman Seeks the Troof|328500.0|1|5686.0
Potatoman Seeks The Troof OST|335170.0|0|0.0
The Old City: Leviathan|297350.0|1|47.0
Rugby Union Team Manager 2015|328830.0|1|187.0
Rising World|324080.0|1|9954.0
MXGP - The Official Motocross Videogame Compact|336010.0|0|0.0
Myths Of Orion: Light From The North|288670.0|1|0.0
Euro Truck Simulator 2 - Christmas Paint Jobs Pack|318520.0|1|0.0
Rocksmith® 2014 – Bullet For My Valentine - “Your Betrayal”|295053.0|1|0.0
Quantum Rush Champions|317440.0|1|4633.0
Rocksmith® 2014 – Bullet For My Valentine - “Hearts Burst Into Fire”|295052.0|1|0.0
Rocksmith® 2014 – Bullet For My Valentine - “Scream Aim Fire”|295054.0|1|0.0
Middle-earth: Shadow of Mordor - Deadly Archer Rune|313374.0|1|0.0
Rocksmith® 2014 – Bullet For My Valentine - “Hand Of Blood”|295055.0|1|0.0
Geometry Wars™ 3: Dimensions Evolved|310790.0|1|8196.0
Tales from the Borderlands|330830.0|1|226374.0
Fallen Enchantress: Legendary Heroes - Battlegrounds DLC|333040.0|0|0.0
Rocksmith® 2014 – Bullet For My Valentine Song Pack|295056.0|1|0.0
Instant Dungeon!|326720.0|1|568.0
Chucks Challenge 3D: Happy Holidays DLC|333700.0|0|0.0
Feel-A-Maze|333870.0|0|134.0
Guns and Robots - Epic Pack|331892.0|1|0.0
Ilamentia|334710.0|0|407.0
Beginner's Package|322510.0|1|0.0
Star Hero Summon Scroll|330240.0|1|0.0
Rage Berserker's Perfect Package|330230.0|1|0.0
Lost Saga NA|266150.0|1|8508.0
Akaneiro: Demon Hunters|230310.0|9|1894.0
Space Salvager|319210.0|1|0.0
Fireworks Simulator|323780.0|1|207.0
Warhammer 40,000: Armageddon|312370.0|1|11043.0
Snowcat Simulator|273860.0|1|0.0
Croixleur Sigma Original Soundtrack|331230.0|1|0.0
ETHER VAPOR Remaster Original Soundtrack|331250.0|1|0.0
Fairy Bloom Freesia Original Soundtrack|331260.0|1|0.0
eXceed 2nd - Vampire REX Original Soundtrack|334520.0|0|0.0
The Jackbox Party Pack|331670.0|1|25959.0
eXceed - Gun Bullet Children Original Soundtrack|334510.0|0|0.0
Defense Grid 2 Demo|329260.0|1|0.0
Goat Simulator: Original Soundtrack|335350.0|0|0.0
Planetary Annihilation - Original Soundtrack|323420.0|1|0.0
The Labyrinth of Time|266980.0|1|0.0
Inherit the Earth: Quest for the Orb|257260.0|1|79.0
eXceed 3rd - Jade Penetrate Black Package Original Soundtrack|334530.0|0|0.0
Cloudbuilt - Defiance|330730.0|1|0.0
Motorama|327010.0|1|172.0
Magical Battle Festa|292480.0|1|1404.0
Final Rush|263480.0|1|2122.0
App Game Kit 2 Demo|333500.0|0|0.0
X-Plane 10 AddOn - Aerosoft - Airport Mykonos|325130.0|1|0.0
LEVEL UP!|332150.0|0|0.0
LEVEL UP! Demo|334860.0|0|0.0
Eternal Winter|325210.0|1|49.0
Rollers of the Realm|262470.0|1|1483.0
Rocksmith® 2014 – Foo Fighters - “Monkey Wrench”|258403.0|1|0.0
Middle-earth: Shadow of Mordor - Skull Crushers Warband|318412.0|1|0.0
Rocksmith® 2014 – Foo Fighters - “The Pretender”|258402.0|1|0.0
Rocksmith® 2014 – Foo Fighters - “Rope”|258404.0|1|0.0
Middle-earth: Shadow of Mordor - Hidden Blade Rune|313373.0|1|0.0
Sneaky Sneaky - Official Soundtrack|333320.0|0|0.0
Airline Tycoon Deluxe|331920.0|1|204.0
OCEAN CITY RACING: Redux|311400.0|1|221.0
StuntMANIA Reloaded|324750.0|1|1875.0
Miko Gakkou: Second Year|331290.0|1|0.0
Cinemaware Anthology: 1986-1991|326590.0|1|14.0
The Sun and Moon|321560.0|1|88.0
Defenders of Time Demo|326440.0|1|0.0
Onikira - Bonus Contents|330511.0|1|0.0
Onikira - Soundtrack|330510.0|1|0.0
Frozen Synapse Prime|328600.0|1|7557.0
Frozen Synapse Prime - Soundtrack|332340.0|0|0.0
Lords of Xulima - The Talisman of Golot|298880.0|1|0.0
This War of Mine|282070.0|1|323057.0
Lords of Xulima - Special Digital Rewards|319290.0|1|0.0
Lords of Xulima|296570.0|1|876.0
Bloons TD 5|306020.0|1|140816.0
Voice of Pripyat|269530.0|1|922.0
Everlasting Summer|331470.0|1|14336.0
FATE: The Cursed King|303690.0|1|1818.0
RaceRoom - DTM Experience 2014|331800.0|1|0.0
Basketball Pro Management 2015|310880.0|1|6244.0
Train Simulator: BR 9F Loco Add-On|222631.0|9|0.0
X-Plane 10 AddOn - Carenado - V35 Bonanza|325137.0|1|0.0
Shadows: Heretic Kingdoms|256030.0|1|3357.0
Antisquad - Skirmishes DLC|332130.0|0|0.0
Total War: ROME II -  Black Sea Colonies Culture Pack|297831.0|1|0.0
FaceRig Team Fortress 2 Avatars DLC|334330.0|0|0.0
Cherry Tree High I! My! Girls!|333220.0|0|1724.0
The Marvellous Miss Take|327310.0|1|3155.0
European Fishing|310640.0|1|0.0
Goat Simulator: MMO Simulator|331380.0|1|0.0
Robotex|330350.0|1|12029.0
Spriter Pro|332360.0|0|3149.0
Battle Fleet 2|332490.0|0|2071.0
QP Shooting - Dangerous!!|316600.0|1|3746.0
Roaming Fortress|323000.0|1|0.0
The Dream Machine: Chapter 5|330260.0|1|0.0
RPG Maker VX Ace - Dark Hero Character Pack|330650.0|1|0.0
RPG Maker VX Ace - Old School Modern 2 Resource Pack|329820.0|1|0.0
RPG Maker VX Ace - Tales of the Far East|329821.0|1|0.0
Homebrew - Vehicle Sandbox|325420.0|1|6159.0
Whisper of a Rose|326730.0|1|1742.0
Crab Cakes Rescue|328680.0|1|1588.0
LEGO Batman 3: Beyond Gotham DLC: Dark Knight|327172.0|1|0.0
Train Simulator: South London Network Route Add-On|222638.0|9|0.0
Darkness Within 1: In Pursuit of Loath Nolder|298930.0|1|11.0
Phoenix Force|332480.0|0|2108.0
Boundless|324510.0|1|455.0
Hell|312420.0|1|0.0
Boundless - Adventurer Edition|331130.0|1|0.0
PAYDAY 2: Gage Historical Pack|331900.0|1|0.0
Ensign-1|312310.0|1|0.0
Gold Rush! Anniversary Special Edition Upgrade|328690.0|1|0.0
Khet 2.0 - Eye of Horus Beam Splitter|327610.0|1|0.0
RPG Maker VX Ace - Community Resource Pack|329823.0|1|0.0
Making History: The Great War Demo|332470.0|0|0.0
Dragon: The Game|305960.0|1|1601.0
Millennium 5 - The Battle of the Millennium|298850.0|1|1084.0
Pool Nation - Unlock Assets Pack|272090.0|1|0.0
Pool Nation - Pack of Pipes|328280.0|1|0.0
Pool Nation - Skate Pack|272084.0|1|0.0
Pool Nation - Flair Pack|285730.0|1|0.0
Pool Nation - Sports Pack|328290.0|1|0.0
Pool Nation - Ramp Pack|272083.0|1|0.0
Magic 2015 - Garruk's Revenge Expansion|265140.0|1|0.0
Collection Unlock—Battle Boosters|326210.0|1|0.0
Collection Unlock — Alara|265146.0|1|0.0
Chuck's Challenge 3D: Soundtrack &amp; DLC|286991.0|1|0.0
Eldevin|298160.0|1|35020.0
FINAL FANTASY XIV Online Free Trial|312060.0|1|0.0
X-Plane 10 AddOn - Carenado - F33A Bonanza|325139.0|1|0.0
Eldevin : Deluxe Pack|315050.0|1|0.0
Desert Ashes|324420.0|1|1867.0
Magnetic By Nature|296510.0|1|2006.0
aerofly RC 7|322930.0|1|0.0
Magnetic by Nature OST: Extended Edition|332030.0|1|0.0
Five Nights at Freddy's 2|332800.0|0|39367.0
Elliot Quest|293440.0|1|0.0
Assassin's Creed® Unity|289650.0|1|210346.0
Valkyria Chronicles™|294860.0|1|175512.0
Leona's Tricky Adventures|305880.0|1|0.0
Get Off My Lawn!|260410.0|1|9168.0
Handsome Jack Doppelganger Pack|275690.0|1|0.0
Retro City Rampage™ DX|204630.0|9|36873.0
LEGO® Batman™3: Beyond Gotham|313690.0|1|66066.0
Over The Void|330470.0|1|543.0
Rocksmith® 2014 – Tom Petty and the Heartbreakers - “American Girl”|295047.0|1|0.0
Rocksmith® 2014 – Tom Petty and the Heartbreakers - “Refugee”|295046.0|1|0.0
Rocksmith® 2014 – Tom Petty - “Free Fallin’”|295048.0|1|0.0
Rocksmith® 2014 – Tom Petty - “I Won’t Back Down”|295049.0|1|0.0
Rocksmith® 2014 – Tom Petty and the Heartbreakers - “Learning to Fly”|295045.0|1|0.0
aerofly RC 7 Professional Edition|328170.0|1|0.0
Knights of Pen and Paper - Haunted Fall|324250.0|1|0.0
aerofly RC 7 Ultimate Edition|328171.0|1|0.0
Quantum Rush Champions Original Soundtracks|330690.0|1|0.0
Tropico 5 - Joint Venture|306398.0|1|0.0
Guns and Robots - Terminator Pack|331891.0|1|0.0
FOTONICA|253290.0|1|5959.0
Train Simulator: Union Pacific FEF-3 Loco Add-On|277740.0|1|0.0
Silent Service|329660.0|1|0.0
Task Force 1942: Surface Naval Action in the South Pacific|329680.0|1|0.0
Fantasy Grounds - C&amp;C: A1 Assault on Blacktooth Ridge|332000.0|1|0.0
Fantasy Grounds - C&amp;C: A2 Slag Heap|332001.0|1|0.0
Fantasy Grounds - C&amp;C: A3 The Wicked Cauldron|332010.0|1|0.0
Fantasy Grounds - C&amp;C: A4 Usurpers of the Fell Axe|332011.0|1|0.0
Fantasy Grounds - C&amp;C: A5 The Shattered Horn|332020.0|1|0.0
World of Subways 1 – The Path|306370.0|1|0.0
Logistics Company|328310.0|1|0.0
Pool Nation - Cues, Balls and Decals Pack|272080.0|1|0.0
SPACECOM Demo|329500.0|1|0.0
Europa Universalis IV: Guns, Drums and Steel Music Pack|327830.0|1|0.0
Icewind Dale: Enhanced Edition|321800.0|1|7103.0
Europa Universalis IV: Catholic League Unit Pack|310033.0|1|0.0
Europa Universalis IV: Songs of War Music Pack|310034.0|1|0.0
Expansion - Europa Universalis IV: Art of War|310031.0|1|0.0
Europa Universalis IV: Evangelical Union Unit Pack|310032.0|1|0.0
Fantasy Grounds - FATE Core Ruleset|331000.0|1|0.0
Season Match 3 - Curse of the Witch Crow|320670.0|1|1159.0
Koya Rift|328990.0|1|0.0
Zero Point|268710.0|1|14.0
NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC10 Reanimation-Before Death Pack|318710.0|1|0.0
Alien: Isolation - Corporate Lockdown|282512.0|1|0.0
Soundtrack|327270.0|1|0.0
Lords of the Fallen™ Artbook|328820.0|1|0.0
Lords of the Fallen™ Map|328821.0|1|0.0
Deep Eclipse: New Space Odyssey|326990.0|1|0.0
Coin Crypt|264690.0|1|7679.0
The Detail|319970.0|1|4051.0
Lords of the Fallen - Demonic Weapon Pack|317201.0|1|0.0
Lords of the Fallen - Lion Heart Pack|317208.0|1|0.0
Lords of the Fallen - Monk Decipher|317200.0|1|0.0
Lords of the Fallen - The Foundation Boost|317202.0|1|0.0
Lords of the Fallen - The Arcane Boost|317203.0|1|0.0
Lords Of The Fallen™|265300.0|1|57094.0
Rocksmith® 2014 – The Killers - “Mr. Brightside”|295035.0|1|0.0
B-17 Flying Fortress: The Mighty 8th|328900.0|1|47.0
F-117A Nighthawk Stealth Fighter 2.0|328920.0|1|127.0
The Forest of Doom|270490.0|1|2580.0
Majestic Nights|284140.0|1|1191.0
Hail to the King: Deathbat|327440.0|1|12.0
Buzz Aldrin's Space Program Manager|308270.0|1|1397.0
RPG Maker VX Ace - Halloween Tiles Resource Pack|330631.0|1|0.0
RPG Maker VX Ace - Forest of the Necromancer Soundscapes|329822.0|1|0.0
NS2: Combat|310110.0|1|1593.0
RPG Maker VX Ace - Underworld Soundscapes|330630.0|1|0.0
Fleet Defender: The F-14 Tomcat Simulation|328930.0|1|33.0
Merchants of Kaidan Demo|331270.0|1|0.0
Natural Selection 2 - Reaper Pack|310100.0|1|0.0
AXYOS|318100.0|1|5593.0
Call of Duty®: Advanced Warfare - Gold Edition|209650.0|9|122607.0
Call of Duty®: Advanced Warfare - Season Pass|317660.0|1|0.0
Pirate Hell Demo|328530.0|1|0.0
Depth|274940.0|1|184066.0
Dark Arcana: The Carnival|284730.0|1|1607.0
Rocksmith® 2014 – The Killers - “When You Were Young”|295036.0|1|0.0
Rocksmith® 2014 – The Killers - “Spaceman”|295038.0|1|0.0
Rocksmith® 2014 – The Killers - “Somebody Told Me”|295037.0|1|0.0
Rocksmith® 2014 – The Killers - “Runaways”|295039.0|1|0.0
theHunter: Wayfarer Starter Pack|304000.0|1|0.0
Alcatraz Builder|326130.0|1|0.0
Rise to Ruins|328080.0|1|2229.0
Democracy 3: Clones and Drones|322000.0|1|0.0
Skara - The Blade Remains|274620.0|1|1999.0
Rise to Ruins - The Living Soundtrack!|328210.0|1|0.0
Mythos: The Beginning - Director's Cut|325320.0|1|1011.0
Tales of Maj'Eyal - Ashes of Urh'Rok|316910.0|1|0.0
Dungeon of the Endless™|249050.0|1|182338.0
Dungeon of the Endless™ - Crystal Edition Upgrade|268080.0|1|0.0
Hardland|321980.0|1|2267.0
The Shopkeeper|324610.0|1|127.0
Fabula Mortis|320790.0|1|1297.0
Double Action: Boogaloo|317360.0|1|101802.0
Kromaia|285980.0|1|1543.0
Prophour23 - Soundtrack|328790.0|1|0.0
Sid Meier's Civilization®: Beyond Earth™|65980.0|5|536676.0
Organ Trail: Director's Cut - Soundtrack|328850.0|1|0.0
Squishy the Suicidal Pig|318430.0|1|18864.0
Pajama Sam: Games to Play on Any Day|317020.0|1|33.0
Fatty Bear's Birthday Surprise|317030.0|1|87.0
Deadlock: Planetary Conquest|328440.0|1|0.0
Deadlock II: Shrine Wars|328450.0|1|0.0
Redline|328460.0|1|0.0
Slave Zero|328470.0|1|247.0
7th Legion|327910.0|1|0.0
TesserAct Demo|329350.0|1|0.0
Graviteam Tactics: Shield of the Prophet|326391.0|1|0.0
Ziggurat|308420.0|1|31548.0
TesserAct - Official Soundtrack|329360.0|1|0.0
Cooking Academy Fire and Knives|322040.0|1|0.0
Snow Light|329480.0|1|7.0
FaceRig Halloween Avatars 2014|326810.0|1|0.0
Tile Miner|329310.0|1|0.0
Vanguard Princess Lilith|329150.0|1|0.0
IL-2 Sturmovik: Battle of Stalingrad|307960.0|1|15861.0
Battlegrounds of Eldhelm|329020.0|1|2239.0
Prophour23|317610.0|1|1096.0
Data Hacker: Corruption|329000.0|1|7.0
Moonlight Minions|311170.0|1|2318.0
Meadowland|320120.0|1|3006.0
Paper Monsters Recut|314540.0|1|0.0
Talisman - The Dungeon Expansion|267775.0|1|0.0
Dragonsphere|327940.0|1|0.0
Darklands|327930.0|1|1172.0
BloodNet|327920.0|1|44.0
Train Simulator: DB BR 442 'Talent 2' EMU Add-On|258656.0|1|0.0
Fat Chicken - OST by Jason Graves|326250.0|1|0.0
Paranautical Activity: Deluxe Atonement Edition|250580.0|1|38531.0
One Shot Escape DLC|289733.0|1|0.0
Barricade! DLC|289734.0|1|0.0
Sinister City|326180.0|1|4517.0
Text-to-VoIP Plugin|281102.0|1|0.0
Door Kickers|248610.0|1|53885.0
SpeedRunners - Youtuber Pack 2|317490.0|1|0.0
SpeedRunners - Youtuber Pack 1|317480.0|1|0.0
Gabriel Knight - Sins of the Fathers Demo|318170.0|1|0.0
WorldCreator|314730.0|1|0.0
Poltergeist: A Pixelated Horror|323700.0|1|406.0
Warlock 2: Wrath of the Nagas|306150.0|1|0.0
Jagged Alliance Flashback|256010.0|1|1927.0
NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC9 Variety Pack 3|316060.0|1|0.0
Warlock 2: The Good, the Bad, &amp; the Muddy|320721.0|1|0.0
Warlock 2: Spectacular Spell Pack|320750.0|1|0.0
