|user_id|reviews_item_id|reviews_recommend|reviews_year|sa_compound|review_sentiment
56463|76561198098152088|730|True|2014|0.0|0
56464|76561198098152088|550|True|2013|0.0|0
56465|76561198098152088|24960|True|2015|0.0|0
56466|76561198098152088|4000|True|2013|0.0|0
56467|jayacheal|391540|True|2016|0.0|0
56468|jayacheal|224260|True|2014|0.0|0
56469|jayacheal|105600|True|2013|0.0|0
56470|jayacheal|620|True|2013|0.0|0
56471|DiamondAthority|282070|True|2015|0.5719|1
56472|DiamondAthority|346110|False|2015|-0.2235|0
56473|DiamondAthority|322330|False|2015|-0.1027|0
56474|DiamondAthority|234140|True|2015|0.6801|1
56475|DiamondAthority|72850|True|2015|0.1376|0
56476|DiamondAthority|271290|True|2015|0.0|0
56477|DiamondAthority|3320|True|2015|0.0|0
56478|DiamondAthority|304930|True|2015|0.9359|1
56479|DiamondAthority|219740|True|2014|-0.5113|-1
56480|76561198098180949|224260|True|2014|0.765|1
56481|76561198098180949|200210|True|2014|0.5859|1
56482|76561198098189754|227700|True|2014|0.9169|1
56483|swag-iwnl-|24840|True|2014|0.9937|1
56484|swag-iwnl-|31280|True|2014|-0.1689|0
56485|swag-iwnl-|242720|False|2014|-0.8894|-1
56486|76561198098203238|570|True|2014|0.3612|0
56487|76561198098215525|298630|True|2015|0.0|0
56488|76561198098215525|44320|True|2015|0.8074|1
56489|76561198098270025|440|True|2013|0.0|0
56490|deamolitia|227300|True|2014|0.6318|1
56491|76561198098273392|730|False|2015|0.0|0
56492|76561198098273392|370100|False|2015|-0.765|-1
56493|pentagrampa|570|True|2014|0.0|0
56494|PI312|109600|True|2015|0.7713|1
56495|PI312|39120|True|2013|0.2216|0
56496|PI312|440|True|2013|0.0|0
56497|76561198098314442|4000|True|2013|0.5095|1
56498|76561198098314442|730|True|2014|0.6369|1
56499|76561198098314442|550|True|2014|0.861|1
56500|76561198098334333|236390|True|2014|0.0|0
56501|76561198098351244|440|True|2013|0.4404|0
56502|MsVen|48240|False|2015|-0.9243|-1
56503|MsVen|231140|True|2015|0.9943|1
56504|MsVen|368360|True|2015|0.9776|1
56505|MsVen|8870|True|2015|-0.2213|0
56506|MsVen|305620|True|2015|-0.0164|0
56507|MsVen|17390|True|2015|0.7003|1
56508|MsVen|312280|True|2015|0.4019|0
56509|MsVen|374090|True|2015|0.0|0
56510|MsVen|226980|True|2013|0.9837|1
56511|TheAmazingPotato|247140|True|2016|-0.6249|-1
56512|TheAmazingPotato|240|True|2015|0.6249|1
56513|76561198098359018|227300|True|2014|0.296|0
56514|76561198098359018|223670|True|2014|0.8481|1
56515|Doglover12|440|True|2014|0.9423|1
56516|RpblikaSrbja|224260|True|2013|0.0|0
56517|TheDarkFreeman|440|True|2014|0.0|0
56518|76561198098402417|243870|True|2015|0.6786|1
56519|76561198098402417|363970|True|2015|0.0|0
56520|76561198098402417|91310|True|2015|-0.25|0
56521|76561198098402417|315640|True|2015|0.4019|0
56522|JunglisJust-M-tlifewithmegg|10|True|2015|0.9851|1
56523|JunglisJust-M-tlifewithmegg|570|True|2014|0.296|0
56524|JunglisJust-M-tlifewithmegg|730|True|2015|0.6369|1
56525|JunglisJust-M-tlifewithmegg|254480|True|2014|0.9118|1
56526|76561198098447454|252490|True|2015|-0.5106|-1
56527|76561198098447454|221100|False|2015|0.6486|1
56528|76561198098453611|440|True|2014|0.9118|1
56529|76561198098453611|730|True|2014|0.8885|1
56530|76561198098453611|550|True|2014|0.3612|0
56531|LeoNoHomo|10180|True|2014|0.0|0
56532|LeoNoHomo|1250|True|2014|0.0|0
56533|LeoNoHomo|224540|True|2014|0.0|0
56534|LeoNoHomo|222900|True|2014|0.0|0
56535|LeoNoHomo|209870|True|2014|0.0|0
56536|LeoNoHomo|99900|True|2014|0.0516|0
56537|LeoNoHomo|200210|True|2014|0.0|0
56538|LeoNoHomo|219870|True|2014|0.0|0
56539|76561198098456831|730|True|2013|0.6249|1
56540|76561198098467152|4000|True|2013|0.6249|1
56541|76561198098469568|99900|True|2014|0.0|0
56542|76561198098492598|239140|True|2015|0.8479|1
56543|76561198098497224|252490|True|2014|0.4404|0
56544|76561198098502812|259080|True|2013|0.0|0
56545|76561198098526969|219150|True|2014|0.0516|0
56546|76561198098526969|43160|False|2013|0.0258|0
56547|76561198098526969|200210|True|2014|0.7269|1
56548|herseyboy|285160|True|2015|-0.2263|0
56549|76561198098542735|304930|True|2015|0.4019|0
56550|TheSadEmoKid|224260|True|2013|0.6249|1
56551|76561198098572915|45700|True|2014|0.0|0
56552|76561198098661642|298630|True|2015|0.6249|1
56553|76561198098675575|242860|True|2015|0.836|1
56554|76561198098675575|265930|True|2014|0.802|1
56555|fuzznuzzed|550|True|2014|0.9051|1
56556|76561198098681152|730|True|2014|0.0|0
56557|76561198098719525|222900|True|2015|0.4404|0
56558|76561198098839441|218620|True|2016|0.8313|1
56559|76561198098839441|12120|True|2015|0.2177|0
56560|76561198098839441|304930|True|2015|0.4019|0
56561|76561198098839441|1250|True|2014|0.0|0
56562|76561198098840056|287700|True|2015|0.0|0
56563|76561198098840056|248570|False|2014|-0.5574|-1
56564|76561198098840056|303210|True|2015|0.2732|0
56565|76561198098840056|417860|True|2015|0.0|0
56566|76561198098840056|221100|False|2015|-0.4939|-1
56567|76561198098840056|72850|True|2015|0.7906|1
56568|76561198098840056|220|True|2015|0.0|0
56569|76561198098840056|440|True|2015|0.6837|1
56570|76561198098840056|213610|True|2014|0.128|0
56571|76561198098845763|230410|False|2014|0.9099|1
56572|zerzang|226700|True|2014|0.0|0
56573|zerzang|242760|True|2014|0.0|0
56574|zerzang|440|True|2014|-0.4939|-1
56575|zerzang|570|True|2014|0.0|0
56576|zerzang|550|True|2014|0.0|0
56577|zerzang|227180|False|2014|0.0|0
56578|zerzang|222880|True|2014|0.3612|0
56579|zerzang|24740|True|2014|0.0|0
56580|raphaeleishot|440|True|2016|0.8555|1
56581|76561198098964713|307780|False|2016|0.0|0
56582|76561198098964713|424280|True|2016|0.0|0
56583|76561198098964713|337320|True|2016|0.0|0
56584|Dereckstyles|440|True|2014|0.6249|1
56585|Dereckstyles|219150|True|2016|0.0|0
56586|76561198099036492|440|True|2016|0.9349|1
56587|76561198099044926|104900|True|2014|0.0|0
56588|76561198099044926|236390|True|2014|0.0|0
56589|76561198099095906|113400|True|2014|0.0|0
56590|76561198099095906|440|True|2013|0.0|0
56591|76561198099099178|440|True|2014|0.3612|0
56592|76561198099144881|440|True|2014|0.8126|1
56593|76561198099179039|250500|True|2014|0.7579|1
56594|76561198099179039|204300|True|2014|0.9774|1
56595|76561198099179039|253650|True|2014|0.93|1
56596|76561198099179039|244930|True|2014|0.5859|1
56597|76561198099179039|221640|True|2014|0.9517|1
56598|76561198099179039|235250|True|2014|0.9269|1
56599|deathplayes|72850|True|2013|0.0|0
56600|76561198099249567|236110|True|2015|0.4075|0
56601|76561198099349637|243870|True|2014|-0.0772|0
56602|76561198099349637|224260|True|2014|-0.0772|0
56603|76561198099349637|223710|True|2014|0.3182|0
56604|laampz|730|True|2015|0.0|0
56605|BTYK|440|True|2014|0.7579|1
56606|76561198099388170|4000|True|2014|0.7351|1
56607|76561198099442511|304930|True|2014|0.0|0
56608|76561198099442511|4000|True|2014|0.0|0
56609|76561198099442511|440|True|2014|0.765|1
56610|GodsAsssassin24|570|True|2014|0.6249|1
56611|GodsAsssassin24|293560|False|2014|-0.8591|-1
56612|GodsAsssassin24|233250|True|2015|0.7579|1
56613|GodsAsssassin24|386070|True|2015|0.8625|1
56614|GodsAsssassin24|427270|True|2016|0.7783|1
56615|GodsAsssassin24|248570|True|2014|0.0|0
56616|nicolas_pedobears|440|True|2013|0.0|0
56617|Patrickjparedes|244870|True|2013|0.8934|1
56618|Patrickjparedes|219600|True|2013|0.6249|1
56619|76561198099532181|230410|True|2014|0.5106|1
56620|76561198099532181|55230|True|2013|0.5106|1
56621|76561198099648608|630|True|2014|0.7506|1
56622|76561198099667653|440|True|2013|0.0|0
56623|76561198099667653|51100|True|2013|0.0|0
56624|NiPGetRightEizooo|42910|True|2014|0.4588|0
56625|framesm8|348040|True|2015|-0.34|-1
56626|framesm8|550|True|2014|0.0|0
56627|76561198099805615|230410|True|2014|0.0|0
56628|76561198099819209|1840|True|2016|0.4201|0
56629|76561198099852870|295110|True|2015|-0.296|-1
56630|76561198099885653|263500|False|2014|0.0|0
56631|cipherpatriots|216150|True|2016|0.0|0
56632|174gamecuman700kngkakak|730|True|2014|0.0|0
56633|174gamecuman700kngkakak|80|True|2014|0.0|0
56634|174gamecuman700kngkakak|210170|True|2014|0.0|0
56635|174gamecuman700kngkakak|203160|True|2014|0.0|0
56636|174gamecuman700kngkakak|440|True|2014|0.0|0
56637|174gamecuman700kngkakak|570|True|2014|0.0|0
56638|76561198099905142|207610|True|2013|-0.1027|0
56639|76561198099905142|319510|True|2014|0.0|0
56640|76561198099905142|49520|True|2014|0.0|0
56641|76561198099905142|261030|True|2014|0.2732|0
56642|76561198099905142|221100|True|2014|0.9229|1
56643|76561198099932607|263440|True|2014|0.8542|1
56644|76561198099932607|252950|False|2015|0.8173|1
56645|76561198099932607|220240|True|2014|-0.4588|-1
56646|76561198099994082|304930|True|2014|0.0|0
56647|pilot1036|310370|True|2015|0.9503|1
56648|pilot1036|440|True|2014|0.8126|1
56649|76561198100038504|440|True|2014|0.6369|1
56650|HAPPi420|219740|True|2014|0.8274|1
56651|HAPPi420|209080|True|2014|0.9783|1
56652|HAPPi420|222900|True|2014|0.9246|1
56653|HAPPi420|207610|True|2014|0.128|0
56654|HAPPi420|200710|True|2014|0.9584|1
56655|HAPPi420|105600|True|2013|-0.5207|-1
56656|yallajadleal|221100|True|2014|0.5267|1
56657|yallajadleal|209160|True|2014|0.0|0
56658|SachielWasHere|304930|False|2015|-0.5423|-1
56659|76561198100107287|206420|True|2015|0.5106|1
56660|76561198100155466|47790|True|2013|0.0|0
56661|Mastaslim|252490|True|2015|0.8807|1
56662|Mastaslim|255710|True|2015|0.8402|1
56663|Mastaslim|301520|True|2014|0.5106|1
56664|Mastaslim|230410|True|2014|0.8885|1
56665|76561198100170399|223710|True|2013|0.0|0
56666|76561198100173455|440|True|2013|0.872|1
56667|76561198100173979|440|True|2013|0.3612|0
56668|76561198100173979|319150|True|2014|0.0|0
56669|76561198100173979|4000|True|2014|0.0|0
56670|76561198100179741|22380|True|2015|0.0|0
56671|76561198100179741|730|True|2014|0.0|0
56672|76561198100179741|222900|True|2014|-0.128|0
56673|76561198100193015|224260|True|2013|0.5719|1
56674|jaytsunofficial|730|True|2016|0.4404|0
56675|mrscruff30|218620|True|2015|0.0|0
56676|mrscruff30|49520|True|2014|0.832|1
56677|mrscruff30|261640|True|2015|0.7096|1
56678|mrscruff30|330830|True|2014|0.0|0
56679|mrscruff30|317360|True|2014|0.1027|0
56680|mrscruff30|200710|True|2014|0.7635|1
56681|mrscruff30|99900|True|2014|0.1567|0
56682|mrscruff30|4000|True|2014|0.5574|1
56683|mrscruff30|440|True|2013|0.0|0
56684|marcusd101|25000|False|2015|0.0|0
56685|marcusd101|730|True|2015|0.4404|0
56686|marcusd101|113020|True|2015|0.0|0
56687|marcusd101|4000|True|2015|0.0|0
56688|marcusd101|264200|True|2014|0.7902|1
56689|marcusd101|105600|True|2014|0.8402|1
56690|76561198100230977|24240|True|2014|0.0|0
56691|76561198100287032|24200|True|2014|0.0|0
56692|LOwellx_|271590|True|2015|0.0|0
56693|LOwellx_|349040|True|2016|0.2732|0
56694|LOwellx_|440|True|2014|0.765|1
56695|76561198100345493|224260|True|2014|0.8416|1
56696|76561198100347033|440|True|2014|0.6249|1
56697|76561198100354890|346010|True|2016|0.94|1
56698|76561198100359331|730|True|2013|0.0|0
56699|76561198100374797|249130|False|2014|-0.4404|-1
56700|death4you52|440|True|2014|0.7906|1
56701|death4you52|262410|False|2014|0.6908|1
56702|bananasquirrel|247730|False|2014|0.3182|0
56704|76561198100396363|317360|True|2016|0.0|0
56705|76561198100396363|391540|True|2016|0.886|1
56706|76561198100396363|208090|True|2014|0.6249|1
56707|icedcoconut|250600|True|2014|-0.1779|0
56708|76561198100425425|49520|True|2014|0.4588|0
56709|myeki|210770|True|2015|-0.2729|-1
56710|rexsniper|204450|True|2014|-0.296|-1
56711|rexsniper|1250|True|2014|0.0|0
56712|rexsniper|49520|True|2014|0.0|0
56713|rexsniper|225260|True|2014|0.0|0
56714|rexsniper|55230|True|2014|0.0|0
56715|rexsniper|219150|True|2014|0.0|0
56716|rexsniper|208090|True|2014|0.0|0
56717|rexsniper|440|True|2013|0.7845|1
56718|rexsniper|219740|True|2013|0.0|0
56719|76561198100529585|440|True|2015|0.0|0
56720|76561198100529585|387990|False|2016|0.7633|1
56721|76561198100537065|271290|True|2014|0.0|0
56722|76561198100596275|311210|True|2016|0.0|0
56723|76561198100596275|24240|True|2014|0.0|0
56724|76561198100646196|363970|True|2015|0.6369|1
56725|76561198100646196|223470|True|2014|0.5574|1
56726|76561198100646196|200710|True|2013|0.5106|1
56727|76561198100719359|24200|True|2015|0.6249|1
56728|76561198100719359|227180|True|2015|0.6369|1
56729|76561198100719359|105600|True|2014|0.6249|1
56730|76561198100726428|730|True|2015|0.0|0
56731|76561198100772096|219150|True|2014|0.0|0
56732|76561198100772096|440|True|2013|0.0|0
56733|76561198100772096|243870|True|2014|0.0|0
56734|76561198100772096|51100|True|2013|0.0|0
56735|76561198100783402|221910|True|2014|0.967|1
56736|FuZZaH|6060|True|2014|0.0|0
56737|76561198100802387|226700|False|2014|-0.5994|-1
56738|76561198100818344|440|False|2015|0.0|0
56739|76561198100827780|4000|True|2014|0.6369|1
56740|76561198100835265|440|True|2013|0.4404|0
56741|76561198100899460|202970|False|2014|0.7964|1
56742|76561198100968099|212070|True|2014|0.3612|0
56743|76561198100968099|263540|False|2015|-0.9136|-1
56744|76561198100968099|72850|True|2014|-0.7964|-1
56745|76561198100968099|218230|True|2014|0.0|0
56746|76561198100968099|271290|True|2014|0.9552|1
56747|76561198101001765|4000|True|2013|0.0|0
56748|76561198101082014|221100|False|2015|-0.4939|-1
56749|76561198101082014|265930|True|2015|-0.25|0
56750|76561198101082014|230410|False|2014|-0.7351|-1
56751|76561198101082014|49520|False|2015|0.0772|0
56752|76561198101082014|206210|True|2014|0.7778|1
56753|IronicPear|237310|True|2015|0.8591|1
56754|IronicPear|730|True|2014|0.9423|1
56755|s0mbr3r0|263060|True|2015|0.6369|1
56756|76561198101101733|312990|True|2016|0.0|0
56757|76561198101120664|440|True|2014|0.6369|1
56758|VacantGoose857|440|True|2015|0.3387|0
56759|76561198101193976|4000|True|2014|0.7902|1
56760|76561198101205256|221640|True|2014|0.4404|0
56761|76561198101205256|11020|True|2014|0.6249|1
56762|76561198101223348|440|True|2014|0.6369|1
56763|fightingrobot47|72850|True|2016|0.9734|1
56764|fightingrobot47|99900|True|2014|0.2023|0
56765|fightingrobot47|304050|True|2016|0.9636|1
56766|fightingrobot47|206500|True|2015|0.8176|1
56767|fightingrobot47|305260|True|2015|0.5106|1
56768|fightingrobot47|208090|True|2015|0.0|0
56769|fightingrobot47|570|True|2015|0.765|1
56770|thisurlisprobablytaken|440|True|2015|0.992|1
56771|bmayall|440|True|2013|0.872|1
56772|76561198101250184|224260|True|2014|0.0|0
56773|ORIGINALCHUNKYRECIPE|243870|True|2014|0.852|1
56774|ORIGINALCHUNKYRECIPE|218620|True|2014|-0.5096|-1
56775|ORIGINALCHUNKYRECIPE|51100|True|2013|0.7964|1
56776|ORIGINALCHUNKYRECIPE|238460|True|2014|0.9873|1
56777|ORIGINALCHUNKYRECIPE|315640|False|2014|-0.6908|-1
56778|ORIGINALCHUNKYRECIPE|401920|True|2015|-0.2584|-1
56779|76561198101264317|304930|True|2014|0.9669|1
56780|76561198101264317|440|True|2014|0.0|0
56781|76561198101266650|570|True|2014|0.6249|1
56782|76561198101289379|440|True|2014|0.7964|1
56783|76561198101289379|105600|True|2015|0.4939|0
56784|76561198101297054|209870|True|2014|0.743|1
56785|76561198101303629|730|True|2014|0.8442|1
56786|76561198101343639|235460|True|2015|0.9507|1
56787|76561198101343639|218640|False|2015|-0.4019|-1
56788|76561198101343639|72850|True|2015|-0.765|-1
56789|ultrasuperlegendaryivankey|230410|True|2015|0.5106|1
56790|ultrasuperlegendaryivankey|440|True|2015|0.3818|0
56791|ultrasuperlegendaryivankey|301520|True|2015|-0.5994|-1
56792|ultrasuperlegendaryivankey|550|True|2015|0.2732|0
56793|76561198101436466|113400|True|2014|0.4404|0
56794|ItWasPinkz|440|True|2013|0.4588|0
56795|76561198101480347|208090|True|2014|0.7351|1
56796|76561198101480347|38830|False|2014|0.3089|0
56797|76561198101480347|31280|True|2014|0.5106|1
56798|76561198101480347|20570|True|2014|0.5267|1
56799|76561198101480347|408330|True|2016|0.4404|0
56800|76561198101480347|206190|False|2014|-0.3818|-1
56801|76561198101480347|4570|True|2014|-0.1531|0
56802|t1e57o|272350|True|2014|0.8481|1
56803|t1e57o|218620|True|2016|0.997|1
56804|t1e57o|570|True|2014|0.7579|1
56805|t1e57o|730|True|2015|0.9594|1
56806|t1e57o|440|True|2014|0.9439|1
56807|t1e57o|264360|True|2014|0.7096|1
56808|t1e57o|10|True|2013|0.0|0
56809|Hosea1811|203140|True|2015|0.0|0
56810|Hosea1811|271590|True|2015|0.8481|1
56811|Hosea1811|209160|True|2015|0.25|0
56812|76561198101528124|202170|True|2014|0.9169|1
56813|76561198101530172|440|True|2014|0.5106|1
56814|76561198101561408|242720|True|2014|0.6249|1
56815|76561198101561408|304930|True|2014|0.8639|1
56816|76561198101572628|200210|True|2014|0.8591|1
56817|76561198101581044|242760|True|2016|-0.7579|-1
56818|76561198101581044|440|True|2014|0.9325|1
56819|76561198101634865|239220|False|2014|-0.9001|-1
56820|76561198101634865|250600|True|2014|0.0|0
56821|76561198101634865|550|True|2013|0.4215|0
56822|76561198101634865|440|True|2013|0.4215|0
56823|HFinishedA|550|True|2014|0.6369|1
56824|76561198101694792|440|True|2015|0.0|0
56825|76561198101760793|4000|True|2014|0.0|0
56826|SicilianSorcerer|12200|True|2014|0.9125|1
56827|SicilianSorcerer|203160|True|2015|0.4939|0
56828|76561198101779888|570|True|2013|0.0|0
56829|76561198101800731|1250|True|2014|0.6249|1
56830|76561198101800731|206420|True|2014|0.743|1
56831|dipsology|440|True|2016|0.4939|0
56832|dipsology|496920|True|2016|0.6369|1
56833|76561198101806017|17410|True|2014|0.0|0
56834|fiveTF2|440|True|2013|0.4019|0
56835|76561198101854307|730|True|2015|0.3612|0
56836|76561198101889026|24200|True|2013|0.765|1
56837|76561198101896913|225833|True|2014|0.4404|0
56838|76561198101896913|8870|True|2014|0.5574|1
56839|76561198101913613|208090|True|2014|0.5141|1
56840|76561198101913613|10500|True|2013|0.4939|0
56841|76561198101924684|31280|False|2015|-0.4019|-1
56842|TheDiegoLagos|346900|True|2015|0.0|0
56843|TheDiegoLagos|304930|False|2015|0.0|0
56844|TheDiegoLagos|440|True|2014|-0.34|-1
56845|Yoajdbdh|49520|True|2014|0.4215|0
56846|Yoajdbdh|212480|True|2013|0.0|0
56847|76561198101957454|550|True|2013|0.0|0
56848|BlizzardSpirits|440|True|2014|0.9584|1
56849|BlizzardSpirits|550|True|2014|0.9686|1
56850|76561198101994484|221100|True|2014|0.836|1
56851|76561198101994484|4000|True|2014|0.9231|1
56852|76561198101994484|72850|True|2014|0.6249|1
56853|76561198101994484|239140|True|2016|0.6013|1
56854|76561198101994484|104900|True|2014|0.5106|1
56855|76561198101994484|252490|True|2014|0.7506|1
56856|2092000666|440|True|2015|0.0|0
56857|2092000666|31280|True|2015|0.0|0
56858|2092000666|34900|True|2015|-0.1531|0
56859|joshtopolous|31280|False|2014|-0.2023|0
56860|joshtopolous|620|True|2015|0.9274|1
56861|sadguy64|32370|True|2015|0.9552|1
56862|victorphan2002|730|True|2016|0.5994|1
56863|76561198102066467|208090|True|2014|0.8807|1
56864|lukethadrummer|209160|True|2014|0.8979|1
56865|lukethadrummer|63380|True|2014|0.7184|1
56866|lukethadrummer|242920|True|2014|0.8225|1
56867|lukethadrummer|12210|True|2014|-0.2263|0
56868|lukethadrummer|550|True|2014|0.8481|1
56869|lukethadrummer|104900|True|2014|0.6225|1
56870|lukethadrummer|4000|True|2014|0.9136|1
56871|lukethadrummer|440|True|2013|0.7964|1
56872|ghost-spider2|304930|True|2014|0.0|0
56873|vitusdias|440|True|2013|0.0|0
56874|vitusdias|242680|True|2015|-0.0258|0
56875|vitusdias|383230|True|2015|0.6369|1
56876|zy0705|440|True|2015|0.6249|1
56877|76561198102241733|550|True|2014|0.8074|1
56878|76561198102241733|4000|True|2014|0.6681|1
56879|76561198102241733|440|True|2014|0.875|1
56880|76561198102241733|31280|True|2014|0.6369|1
56881|Hi-si|440|True|2014|0.0|0
56882|76561198102260813|440|True|2014|0.3612|0
56883|76561198102282651|226980|False|2016|0.2516|0
56884|76561198102282651|8930|True|2016|0.9516|1
56885|76561198102282651|440|True|2016|0.7383|1
56886|76561198102341743|208090|True|2014|0.0|0
56887|oggylous|113200|True|2014|0.0|0
56888|76561198102348131|440|True|2015|0.6249|1
56889|shequiladaddy|4000|True|2014|-0.1027|0
56890|shequiladaddy|730|True|2014|-0.0772|0
56892|Youeasybra|550|True|2013|0.6249|1
56893|Youeasybra|440|True|2013|0.7845|1
56894|Youeasybra|51100|True|2016|-0.5574|-1
56895|Youeasybra|200210|True|2014|0.4939|0
56896|76561198102434744|440|True|2014|0.0|0
56897|BaconLulz|440|True|2015|0.128|0
56898|BaconLulz|730|True|2016|-0.3612|-1
56899|BaconLulz|203160|True|2015|0.5859|1
56900|BaconLulz|219150|True|2015|0.296|0
56901|76561198102469448|206210|True|2014|0.7717|1
56902|76561198102469448|4000|True|2014|0.5106|1
56903|76561198102514027|301520|True|2014|0.8225|1
56904|76561198102514027|250420|True|2014|0.9371|1
56905|metierband|440|True|2013|0.886|1
56906|76561198102687781|570|True|2014|0.296|0
56907|FlufflyMixer|440|True|2014|0.0|0
56908|kakabezerra|243870|True|2014|0.0|0
56909|76561198102818877|219740|True|2015|0.765|1
56910|76561198102818877|200210|True|2014|0.0|0
56911|Axys79|311210|True|2015|0.8911|1
56912|Axys79|224260|True|2015|0.8519|1
56913|Axys79|440|True|2014|0.8591|1
56914|PulpCraft|12120|True|2015|0.0|0
56915|PulpCraft|261570|True|2015|0.0|0
56916|PulpCraft|378660|True|2016|0.0|0
56917|PulpCraft|417860|True|2016|0.0|0
56918|PulpCraft|369580|True|2015|0.0|0
56919|aloypanghensem|440|True|2013|0.765|1
56920|76561198103020723|224260|False|2014|0.2828|0
56921|76561198103105807|385770|True|2016|0.0|0
56922|SuperRowando|8930|True|2016|0.7832|1
56923|SuperRowando|730|True|2016|0.25|0
56924|SuperRowando|270170|False|2016|-0.8694|-1
56925|76561198103124541|440|True|2014|0.7906|1
56926|76561198103210517|730|True|2015|0.1494|0
56927|76561198103211891|17080|True|2013|0.0|0
56928|riyad602|304930|True|2015|0.8555|1
56929|wadeskeetz|440|True|2014|0.0|0
56930|wadeskeetz|266210|True|2014|0.8625|1
56931|wadeskeetz|70300|True|2014|0.836|1
56932|wadeskeetz|224760|True|2014|0.9042|1
56933|76561198103227480|570|True|2014|-0.1531|0
56934|76561198103228488|4000|True|2013|0.4215|0
56935|rtsth|51100|True|2014|0.0|0
56936|R0D0LF0|113400|True|2014|-0.5574|-1
56937|R0D0LF0|440|True|2013|0.0|0
56938|whitelight6|208650|False|2015|0.9617|1
56939|whitelight6|17410|True|2014|0.8828|1
56940|whitelight6|113400|True|2013|0.8402|1
56941|whitelight6|4000|True|2016|0.9601|1
56942|76561198103342524|440|True|2014|0.9707|1
56943|76561198103361900|232090|True|2015|0.6077|1
56944|76561198103361900|219640|True|2014|0.0|0
56945|76561198103361900|203160|True|2013|0.8834|1
56946|76561198103361900|307780|True|2015|0.2484|0
56947|76561198103370110|105600|True|2015|0.8718|1
56948|76561198103370110|248570|False|2014|0.2732|0
56949|76561198103370110|218060|True|2014|0.8225|1
56950|76561198103380461|238460|True|2014|0.0|0
56951|76561198103380461|4000|True|2014|0.0|0
56952|76561198103380461|104900|True|2014|0.0|0
56953|76561198103382674|245550|True|2014|0.7845|1
56954|76561198103382674|440|True|2014|0.6249|1
56955|DragonWinds|219640|True|2015|0.8137|1
56956|dalek_supreme|206420|True|2014|0.0|0
56957|76561198103482540|319630|True|2016|0.0|0
56958|76561198103497161|570|True|2015|0.0|0
56959|76561198103497161|440|True|2016|0.0|0
56960|FuzzSlam|242760|True|2014|0.1081|0
56961|FuzzSlam|262410|True|2014|-0.3707|-1
56962|FuzzSlam|238280|True|2014|0.9041|1
56963|FuzzSlam|248820|True|2014|0.9719|1
56964|76561198103541432|49520|True|2014|0.6369|1
56965|legitruski69|417860|True|2015|-0.4215|-1
56966|legitruski69|440|True|2014|0.2732|0
56967|legitruski69|730|True|2014|0.0|0
56968|76561198103570968|381120|True|2015|0.7184|1
56969|adamdacheeseburger139146|304930|True|2015|0.0|0
56970|76561198103681937|550|True|2014|0.6369|1
56971|76561198103681937|440|True|2013|0.4404|0
56972|iamnotza|440|True|2013|0.0|0
56973|MrInward|211500|True|2014|0.9537|1
56974|MrInward|440|False|2014|-0.4767|-1
56975|MrInward|4000|True|2014|0.8957|1
56976|xMoBBzY|203160|True|2014|0.3948|0
56977|76561198103845573|730|True|2015|0.8402|1
56978|76561198103845573|207610|True|2015|0.836|1
56979|76561198103861118|8870|True|2014|0.6249|1
56980|goldenweaponguyz|224260|True|2014|0.4404|0
56981|76561198103931743|570|True|2014|0.8176|1
56982|cocaso20|250900|True|2014|0.0|0
56983|cocaso20|226980|True|2014|0.0516|0
56984|76561198104043703|242720|True|2014|0.0|0
56985|kjw1021|42960|True|2014|0.8716|1
56986|kjw1021|239030|True|2014|0.5574|1
56987|kjw1021|236850|True|2014|0.0|0
56988|76561198104204975|268750|True|2014|0.8519|1
56989|Bullgull|4000|True|2015|0.3182|0
56990|o2thage|209160|False|2013|-0.5423|-1
56991|76561198104248286|570|True|2014|0.7717|1
56992|76561198104252420|319630|True|2015|0.0|0
56993|76561198104252420|570|False|2015|0.0|0
56994|76561198104253058|72850|True|2015|0.5994|1
56995|76561198104273323|51100|False|2015|-0.4377|-1
56996|76561198104316360|242760|True|2014|0.8689|1
56997|76561198104316360|213670|True|2014|0.8442|1
56998|76561198104316360|209060|True|2014|0.5542|1
56999|76561198104316360|11280|True|2014|0.6369|1
57000|76561198104379099|730|True|2014|0.8251|1
57001|76561198104379099|4000|True|2013|0.4404|0
57002|76561198104379099|230410|True|2014|0.9426|1
57003|76561198104385509|4000|True|2014|0.5574|1
57004|76561198104387311|313500|True|2015|-0.6806|-1
57005|76561198104387311|218230|True|2014|0.6369|1
57006|76561198104387311|550|True|2014|0.8689|1
57007|76561198104387311|304930|True|2014|-0.8665|-1
57008|76561198104388002|200210|False|2015|0.0|0
57009|76561198104410707|105600|True|2014|0.4404|0
57010|76561198104410707|8930|True|2014|0.0|0
57011|76561198104555370|244590|True|2014|0.6124|1
57012|76561198104555370|105600|True|2014|0.6369|1
57013|76561198104555370|250420|False|2014|0.0|0
57014|76561198104575054|4000|True|2014|0.296|0
57015|76561198104690534|570|True|2014|0.0|0
57016|bigluan|730|True|2015|0.0|0
57017|76561198104835967|304930|True|2014|0.0772|0
57018|76561198104835967|570|True|2014|0.7579|1
57019|76561198104986767|4000|True|2014|0.6369|1
57020|76561198105002213|440|True|2013|0.6486|1
57021|76561198105027578|306460|True|2015|0.6369|1
57022|76561198105027578|301520|False|2015|-0.4404|-1
57023|76561198105027578|99900|True|2015|0.6369|1
57024|cindyanne|570|True|2015|0.0|0
